text,Label_binary,translated_text
बेटा #कन्हैया_कुमार चच्चा का बहुत कुर्ता खिंचे हो ना अब का खिंचेगे अपने बाल या कान? ,0,"Son #Kanhaiya_Kumar, you have pulled uncle's kurta a lot, now will you pull your hair or ears?"
फाहिश ताक़तों को रोकने के लिए उत्तर प्रदेश में गठबंधन को सपोर्ट और वोट करें    @haseebmohammad6 @dralvirashah @AqdasShaikh_sp @yasarshah_SP @AbbasAliRushdi,0,Support and vote for alliance in Uttar Pradesh to stop Fahish forces @haseebmohammad6 @dralvirashah @AqdasShaikh_sp @yasarshah_SP @AbbasAliRushdi
"मारो इस हरामी की औलाद को पकड़ के। साला नपुंसक, एक लड़की के साथ दुर्व्यवहार कर रहा है।",1,"Catch hold of this bastard's son and kill him. The fucker is impotent, abusing a girl."
राष्ट्रपति जी का आज संसद के संयुक्त सत्र को सम्बोधन क्या देश की त्रस्त जनता को आश्वस्त कर पाएगा कि नई सरकार की कथनी-करनी में पहले की तरह जमीन-आसमान का अन्तर नहीं होगा व जनहित के खास मुद्दों पर सरकार वादाखिलाफी नहीं करेगी? देश भर में फैली समस्यायें यह सवाल करने को मजबूर करती हैं।,0,Will the President's address to the joint session of Parliament today be able to assure the troubled people of the country that there will be no difference between the words and actions of the new government like before and the government will not break its promises on special issues of public interest? The problems spread across the country force us to ask this question.
#NusratJahan ने किसी गैर मुस्लिम से शादी की तो यह उनका 'व्यक्तिगत फैसला'   और  #ZairaWasim  ने फिल्म इंडस्ट्री  छोड़ी तो यह 'धार्मिक कट्टरता' ?   इतना हरामीपन कहां से लाते हो ?? बे दलाल मीडिया    इसमें तू क्यों रंडी रोना रो रहा है,1,"If #NusratJahan married a non-Muslim then it was his 'personal decision' and if #ZairaWasim left the film industry then it was 'religious fanaticism'?   Where do you get so much bastardry from?? Hey broker media, why are you a whore crying in this?"
"क्या बे #कटुए #कुत्ते, तू क्यों भौंक रहा है??   #पोर्किस्तान के निवासी",1,"What a bitter #dog, why are you barking??   #Residents of Pakistan"
उन को पुरा हक है काँडम से चुदाई करे या तेल से,1,They have every right to fuck with condom or oil
छोटे लिंग से लड़की की चुदाई कैसे करे,1,How to fuck a girl with a small penis
जयपुर हस्टल की चुदाई 2 s ,1,Jaipur hustle fuck 2 s
"तेरी छोरीया आतंगवादी के नीचे सुलाता है ना, तू भी ऐसेही पैदा हो गया होगा सुअर।",1,"Your daughter makes you sleep under a terrorist, you too must have been born like this, a pig."
मुझे लुंड से ज़्यादा चुतमें सुख मिला लेस्बियन कहानी https://ift.tt/2Bj8MBW ,1,I got more pleasure from pussy than from dick. Lesbian story https://ift.tt/2Bj8MBW
Indian sexy girl Full sex video#फुल चुदाई ,1,Indian sexy girl full sex video#फुल चुदाई
काय मस्त गार्ड हाँ मरी रंडि का,1,"What a nice guard, yes, that's a dead whore."
इंडियन भाभी की चुदाई का मजा 97 sec ,1,Indian Bhabhi's sex fun 97 sec
आज सब निर्मु की गाँड़ ले के मानेंगे,1,Today everyone will accept Nirmu's ass
Those who are born from 12 peoples spearms at once inserted in theirs mothers.     ये भोसडीके एक बाप की औलाद हो ही नही सकते,1,Those who are born from 12 people's spears at once inserted in theirs mothers.     These bastards cannot be the children of a father.
लड़कियों के लिवास में #कमीने  बात करते हैं राजनीत की                 #डंडा कहाँ है मेरा,1,#Bastards in girls' clothes talk about politics #Where is my stick
@hardikpandya7 भोसड़ी के तेरा बाप मैच करवा रहा है ये जो मुँह उठा के कोई भी शॉट मार रहा है  विजय शंकर को फिट होने दे तेरी गांड में गुल्ली भर के भगाएंगे,1,"@hardikpandya7 Your father of Bhosdi is arranging matches, this one who is hitting any shot with his mouth raised, let Vijay Shankar get fit, he will drive you away with a bullet in your ass."
साले की बीवी चूड़ी मेरी लुंड से ,1,Brother-in-law's wife banged my dick
"हाँ बिलकुल भाजपा और अमित शाह की ज़िम्मेदारी है ,विपक्ष तो केवल एक विशेष समुदाय के लिये रंडी रोना करने के लिये और चूड़ियाँ तोड़ने के लिये है बस ।  ख़त्म हो जाओगे यही सेलेक्टिविजम की राजनीति करते हुए।",1,"Yes, it is absolutely the responsibility of BJP and Amit Shah, the opposition is just there to cry and break bangles for a particular community.  You will end up doing this politics of selectivism."
"मडलजात पत्थरबाज ,बेगैरत अल्लाह के अनुयाई, निर्लज्ज भारतीय, बेशर्म अलगाववादी (जो यहां की थाली में खाकर यही छेद कर रहे है)  अब और भी सब्द है dm ओपन कीजिये लिखकर भेजता दिल खुश हो जाएगा। ",1,"Madaljaat stone pelters, followers of unfaithful Allah, shameless Indians, shameless separatists (who are making holes in the plate by eating here) Now there are more words, open the dm, write and send, your heart will be happy."
इधर #बात न बने तो #उधर #ट्राई मारते है  लड़के #कमीने कहा #हार मानते है,1,"If #things don't work out here #then we try #there #boys, where #bastards #give up."
अबे कुत्ते कोनसी घटना का जिक्र कर रहा है बे? सूअर तूने 1 बार भी मंदिर का नाम तक नहीं लिया साले हरामी। जिहादियों ने इतना बड़ा हमला कर दिया और तुझे शांति की पड़ी है।  डूब मर चुलु भर पानी में।,1,"Hey dog, which incident are you referring to? Pig, you bastard you didn't even mention the name of the temple even once. Jihadis have carried out such a huge attack and you have to rest in peace.  Drown in water full of water."
सूअर को सूअर बनके रहने दें।  उनको इंसान बनने की कोशिश न करें।    #HinduPledge,1,Let a pig be a pig.  Don't try to be a human being to them.    #HinduPledge
जी सही कहा आपने सुअर आचार्य जी  दंगाईयो का कोई धर्म नही होता अगर दंगाई   विशेष समुदाय से हों पीड़ित बहुसंख्यक हो  मगर पीड़ित जालीदार टोपी वाला हुआ तो  दंगाईयो का धर्म भी होता हैं और अगड़ा समुदाय   भी होता हैं वाह क्या कहने तेरी घटिया सोच के,1,"Yes, you are right, Pig Acharya ji, the rioters do not have any religion. If the rioters are from a particular community, if the victim is in majority, but if the victim is wearing a netted cap, then the rioters have a religion and are also from the upper caste community. Wow, what can I say about your poor thinking."
"AMU को बीते साढे चार साल मे लगातार निशाना बनाया गया है। अब फिर से AMU मीडिया के ट्रोल्स और बजरंग दल के निशाने पर है। AMU पर विपक्ष का कोई नेता जुबान नही खोल पाया है, सिर्फ भीम आर्मी ने आवाज़ उठाई है। भाई @BhimArmyChief का AMU के लिये आवाज उठाने के लिये बहुत बहुत शुक्रिया।",1,"AMU has been continuously targeted in the last four and a half years. Now again AMU is on the target of media trolls and Bajrang Dal. No opposition leader has been able to speak on AMU, only Bhim Army has raised its voice. Thank you very much brother @BhimArmyChief for raising your voice for AMU."
"बॉम्ब धमाके कराने वाले शांति दूत है, पकडा गया हर आतंकी मुस्लिम है पर फिर भी आतंकवाद का कोई धर्म नही है???  और हिंदू यहां पर असहिष्णू है, हक के लिए बोले तो नफ़रत फैलाने वाला है, भगवा आतंकी है, सेक्युलरिज्म का पाठ सिर्फ हिंदू के लिये होता है। जय श्री राम।  #SayYesToJaiShriRam",1,"Those who carry out bomb blasts are peace messengers, every terrorist caught is a Muslim, but still terrorism has no religion???  And Hindus are intolerant here, if they speak for rights then they are spreading hatred, saffron is a terrorist, the lesson of secularism is only for Hindus. Jai Shri Ram.  #SayYesToJaiShriRam"
"ढ़ोंगीबाबा बाबा अगर सत्य लिखने में गाँड फटती है तो मत लिखो, लेकिन ईतना भी गांडू मत बनो की तुम्हे मन्दिर तोड़ने वालों में मुस्लिम दिखना ही बन्द हो जाये।।।  बेफिक्र होकर लिखो अगर कही कोई हिन्दू मस्जिद तोड़ता है तो लेकिन इस तरह की दोगलापंथी मत कर,,,,,,,,,ढोंगी कही का।  चल फुट",1,"Hypocrite Baba Baba, if it hurts your ass to write the truth, then don't write it, but don't be so much of an ass that you stop being seen as a Muslim among those who destroy temples.  Write without any worry if any Hindu demolishes a mosque, but don't do this kind of hypocrisy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, you are a hypocrite of some kind.  walk foot"
@aajtak अबे सूअर सददाना तेरे दादा परदादा भागे पाकिस्तान से ओर कश्मीर केरल ओर कर्राना से भाग रहे हिन्दू लोग अबे सूअर के बीज पाकिस्तानी कुत्ते मुल्लो का नाम लेने में तेरी फट थी साले,1,"@aajtak Hey pig Saddana, your grandfathers and great grandfathers ran away from Pakistan, Hindu people are running away from Kashmir, Kerala and Karrana. Hey pig's seeds, you were wrong in taking the name of Pakistani dog Mullo."
"#Delhi के उपमुख्यमंत्री श्री @msisodia जी ने स्कूलों में 12,000 क्लास रूम्स बनाने का घोटाला किया सुनले @ManojTiwariMP पुलिस तुम्हारी #CBI तुम्हारी घोटाला हुवा है तो जेल में डालो अगर दम है तो वरना अपनी भड़वा गिरी बंद करो और माफ़ी मांगों,@ArvindKejriwal @msisodia @aap_seebu",1,"#Delhi's Deputy Chief Minister Shri @msisodia ji committed a scam of making 12,000 class rooms in schools, listen @ManojTiwariMP Police, your #CBI is your scam, then put me in jail if you have the guts, otherwise stop your nonsense and apologise, @ArvindKejriwal @msisodia @aap_seebu."
ये किस जुगाड़ में हैं हर बार किसी को बेइज़्ज़त करना अच्छा नही है @yadavakhilesh @AbbasAliRushdi @preeti_chobey @BrajeshYadavSP,1,What is this trick? It is not good to insult someone every time @yadavakhilesh @AbbasAliRushdi @preeti_chobey @BrajeshYadavSP
सुषमा स्वराज जी ने बंगला खाली कर दिया।    सोशल मीडिया पर इसकी बहुत तारीफ हुई।    अब बताइये कोर्ट द्वारा जबरन सरकारी बंगला खाली करवाने पर टोटी टाइल्स उखाड़ ले जाने वाले नेता क्या लेंगे उनसे सबक!     #अखिलेश        #सुषमा_जी       #निशु    ,0,"Sushma Swaraj ji vacated the bungalow.    It was praised a lot on social media.    Now tell us, what lesson will the leaders take from those who pulled out the tiles when the government forcefully vacated the government bungalow?     #Akhilesh #Sushma_ji #Nishu"
"1 चींटी मारो या 100 मनुष्य को पाप = होता है ऐसा सनातन धर्म में लिखा है, आजकल आतंकी #प्रज्ञा_ठाकुर #न्यालय को भी धमकाने लगी है, आजकल पापी पाखंडी भ्रष्ट लोग भी साध्वी महात्मा जैसे टाइटल अपने नाम के आगे लगाते हैं, जिनको अपने ही धर्मों का कुछ ज्ञान नहीं आज ऐसे ऐसे लोग भी विराजमान है।",1,"Kill 1 ant or 100 people commit sin = it is written in Sanatan Dharma, nowadays terrorist #Pragya_Thakur has started threatening the #court also, nowadays even sinful hypocritical and corrupt people put titles like Sadhvi, Mahatma in front of their names, today such people are also present who have no knowledge of their own religions."
"हरियाणा बीजेपी सरकार ने बाबारामरहिम का जेल में आचरण अच्छा बताया मतलब बेटी बचाओ आंदोलन की तरफ बीजेपी का शानदार कदम,,,  @ziddy_zoya",0,"Haryana BJP government described Baba Ramrahim's conduct in jail as good, which means BJP's great step towards Beti Bachao movement,,, @ziddy_zoya"
"जायरा वसीम ने कहा 'इस्लाम में अभिनय हराम'है  तो क्या मीनाकुमारी, मधुबाला  सायराबानों, शबानाआजमी, सलमान, शाहरुख सब   हरामी हैं ?",1,"Zaira Wasim said, 'Acting is haram in Islam', so are Meenakumari, Madhubala, Sairaban, Shabana Azmi, Salman, Shahrukh all bastards?"
बताओं.....इनकी औकात क्या हैं.....??  ये मैं नहीं...बल्कि BJP का बच्चा चोर नेता कैलाश विजयवर्गीय पूछ रहा हैं !  वैसे मेरे विचार से तो ये सब......भड़वा और दलाल हैं ! ,1,बताओं.....इनकी औकात क्या हैं.....??  It's not me...but BJP's child thief leader Kailash Vijayvargiya is asking this!  वैसे मेरे विचार से तो ये सब......भड़वा और दलाल हैं !
गांडू मदारी तो भड़वा मोहम्मद पैगम्बर हे सूअर गलत का विरोध करना अल्लाह टला हिजड़े ने नही सिखाया तुम्हे भडवे,1,"If you are a prostitute, then Prophet Muhammad is a pig; Allah forbids you to protest against wrong; the eunuch did not teach you, you are a bastard."
बधाई हो दोस्तों    दिल्ली के हिंदुओं की बड़ी जीत    केजरीवाल को मजबूर कर दिया अंकित सक्सेना और ध्रुव त्यागी के परिवार को सहायता राशि देने के लिए    हमारे दबाव और एक साथ वोट की ताकत में बहुत असर हैं    अभी डॉ नारंग और नीरज बैसोया के परिवारों को कोई सहायता नहीं मिली हैं,0,"Congratulations friends, a big victory for the Hindus of Delhi. Kejriwal has been forced to give assistance to the families of Ankit Saxena and Dhruv Tyagi. Our pressure and the power of our vote together has a lot of impact. As of now, the families of Dr. Narang and Neeraj Baisoya have not received any assistance."
"इतना भाँति भाँति के कपड़े तो मॉडल भी नहीं पहनती जितना मोदी पहनते हैं,   ऐसा लग्ज़री फ़क़ीर अब तक दुनिया ने नहीं देखा था ||",0,"Even models don't wear as many different clothes as Modi does, the world has never seen such a luxurious fakir."
  मजे की बात देखिए #मौत सामने होते हुए भी   #भारतीय#सैनिक     फौज की #नौकरी नही #छोड़ते...    वही कुछ #कमीने #अखबार #पढ़कर #देश छोड़ने की बात करते हैं    #नसुरुद्दीन शाह,1,"Look at the interesting thing, #Indian #soldiers do not #leave #army #service even when #death is in front of them... Some bastards #read #newspaper #and talk about leaving #the country #Nasuruddin Shah."
"अजहर मसूद को आतंकवादी “घोषित” करवा देना,मोदी सरकार की एक बहुत बड़ी “उपलब्धि” है,क्यूँ कि अभी तक किसी को ये “पता” ही नहीं था, के वो “आतंकवादी” है.",1,
"बंगाल में एक पेड़ गिर जाए चार-छे पत्ते बिखर जाए तो दल्ली मीडिया वहां पहुँच के नंगा नाच सुरु कर देती है??    ममता से नही सम्हल रहा बंगाल, बंगाल का हाल बेहाल जैसे हेडलाइन बनते है।    वही UP मे 10 दिनो से लगातार हत्या और बलात्कार हो रहे है? इसपे मीडिया ऐसे चुप है जैसे UP यूगांडा मे है।",1,"If a tree falls in Bengal and four or six leaves scatter, then the Dalit media reaches there and starts dancing naked??    Headlines are being made like Bengal is not able to handle Mamata, the condition of Bengal is bad.    In UP, murders and rapes are happening continuously for 10 days? The media is silent on this as if UP is in Uganda."
"मुंबई हुई पानी-पानी, सिस्टम की आंखों में सूखा पानी?  Live: http://bit.ly/at_liveTV  #Khabardar",1,"Mumbai becomes water-water, dry water in the eyes of the system?  Live: http://bit.ly/at_liveTV #Khabardar"
"बीजेपी के एमएलए अर्जुन सिंह कह रहे हैं अपने कार्यकर्ताओं से   की   जो मुस्लिम मिलता है वहां मारो,   एक सौ से डेढ़ सौ के झुंड बनाकर चलो    भाजपा दंगाई पार्टी है.  ",1,"BJP MLA Arjun Singh is telling his workers to kill every Muslim you find, go in groups of 100 to 150. BJP is a riotous party."
"भैया जी उत्तर प्रदेश के हर जिले के जो जिला अध्यक्ष हैं 70% परिवर्तन ला दीजिए साथ ही पूरे उत्तर प्रदेश समाजवादी कार्यकर्ता पदाधिकारी नेता तो आप आदेश दीजिए हर जुल्म ज्यादती के खिलाफ रोड पर उतरना ही उचित है अगर संभव हो भैया जी तो आदेश करें आपका बूथ प्रभारी विधानसभा 346 मुबारकपुर से बूथ संख्या 119,120,121,122,धन्यवाद जय अखिलेश जय समाजवाद जिंदाबाद जिंदाबाद",1,"Brother, who is the district president of every district of Uttar Pradesh, bring about 70% change along with the entire Uttar Pradesh Samajwadi workers, office-bearers, leaders, then you order, it is appropriate to take to the road against every oppression and excess. If possible, brother, then order from your booth in-charge of Assembly 346 Mubarakpur, booth number 119,120,121,122, thank you, Jai Akhilesh, Jai Samajwad Zindabad Zindabad."
कल जयपुर में हुए IPL मैच में लोगों ने लगाये *चौकीदार चोर है* के नारे.....,1,"Yesterday in the IPL match held in Jaipur, people raised slogans of *Chowkidar is a thief*..."
"कैसा लगेगा ये सुनकर कि श्रीनगर मे  शहीद सैनिक औरंगज़ेब की हत्या  आतंकियों ने नही बल्कि आतंकियों के  मददगार कुछ संघी सैनिकों ने करवा दी?  हाँ 3 सैनिकों को आतंकियों कि  मुखबरी करने के आरोप में गिरफ्तार  किया गया है, लेकिन दिनभर टीवी पर  जवान-जवान करने वाले ऐंकरों को  औरंगजेब जवान नही लगता।",1,"How would you feel to hear that martyred soldier Aurangzeb was murdered in Srinagar not by terrorists but by some Sanghi soldiers who helped the terrorists?  Yes, 3 soldiers have been arrested for being informers of terrorists, but the anchors who praise the soldiers on TV all day long do not consider Aurangzeb a soldier."
Sabhi party jila ikai ko tatkal prabav se bhang kar ke phir se ?????????,1,All parties in the district should be dissolved with immediate effect?????????
"प्रियाजी, #Media420 की नमक हरामी की हद तब पार हुई ,जब पाकिस्तान में नाबालिग हिंदू बच्ची का मुस्लिम ने अपहरण करके उसे इस्लाम धर्म अपनाने के लिए मजबूर किया  , इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया|",1,"Priyaji, #Media420's selfishness crossed the limits when a Muslim kidnapped a minor Hindu girl in Pakistan and forced her to convert to Islam, neither the media opened its mouth about this nor any concrete step was taken by the government."
"कोई किसी को “गाली” दे, कोई किसी को “ठोक” दे, कोई किसी को “धमकी”  दे या कोई किसी की “हत्या”  कर दे..........राम के “नाम”  पर, अब सब चलेगा.",1,"If someone “abuses” someone, someone “hits” someone, someone “threatens” someone or someone “murders” someone… in the “name” of Ram, now everything will work."
"यह रंडी का बीज देहरादून में रह रहा है इसका मतलब की यह उत्तराखंड तक पहुंच चुके है, सही कहा है किसी ने जब गीदड़ की मौत आती है वो शहर की तरफ भागता है यह सब उत्तराखंड की तरफ भाग रहे है लगता है उत्तराखंड की खाई इन सबकी लाशो से पटने वाली है.",1,"This whore's seed is living in Dehradun, it means that it has reached Uttarakhand, someone has rightly said that when a jackal dies, he runs towards the city, all of them are running towards Uttarakhand, it seems that the ditch of Uttarakhand is about to be filled with their dead bodies."
जो औरत     आतंकवादियों की मौत पर बंद कमरे मे रोती हो    उस बारडांसर विदेशी औरत ने शहीदों को श्रद्धांजलि तक नही दी    और कहते है उसके बेटे/बेटी/दामाद  को देश सौंप दो    ताकि ये  @INCIndia  @RahulGandhi  @priyankagandhi  @priyankac19  सब मिलकर    ऐसे ही पुलवामा करवाते रहें    #कमीने ,1,"The woman who cries in a closed room on the death of terrorists, that bardancer foreign woman did not even pay tribute to the martyrs and says hand over the country to her son/daughter/son-in-law so that @INCIndia @RahulGandhi @priyankagandhi @priyankac19 all together keep getting Pulwama done like this #bastards."
"अब इन सूअरों को उनकी औकात दिखानी जरूरी है,  100 मैसे 98 मुल्ले नीच ओर घटिया मानसिकता वाली सोच के सुअर होते हैं ।  दिल्ली वालों एक बार हिम्मत दिखाओ, आने वाली पीढ़िया आपको दुआएं देगी।  मारो कटवो को  #TempleTerrorAttack",1,"Now it is necessary to show these pigs their status, 98 out of 100 mullahs are pigs with low and bad mentality.  People of Delhi, show courage once, the coming generations will bless you.  Beat Katvo #TempleTerrorAttack"
क्या भगवा रंग को पनौती माना जाए?  क्योकी भगवा पहनते ही देश को हार का सामना करना पडा  #cricket,1,Should saffron color be considered Panauti?  Because the country had to face defeat as soon as I wore saffron #cricket
इस FBपोस्ट को पढें क्योंकि ऐसे ही घटीया सोंच के ABVP कार्यकर्ता होते है जो महिलाओं को हमेशा गलत नजरिए से देखते है। इनका बस चले तो ये अपनी सगी बहन को भी नहीं छोडते    महिला विरोधी होना ही RSS के कोर्स में है और कुछ भक्त इस कोर्स को पूरी कर भाजपा के नेता बने बैठे है। @abhisar_sharma,1,"Read this FB post because such are the poor thinking ABVP workers who always look at women from a wrong perspective. If they had their way, they would not even leave their own sister. Being anti-women is in the course of RSS and some devotees have become leaders of BJP after completing this course. @abhisar_sharma"
"1    शांतिदूत द्वारा पड़ोसी हिंदू कि 13 वर्षीय नाबालिग बच्ची का अपहरण, पुलिस में शिकायत करने पर शांतिदूत ने अपने पूरे परिवार संग मिलकर की अपह्रत बच्ची के हिंदू पिता की मोब्लिंचिंग।",1,"1. Kidnapping of 13 year old minor girl of Hindu neighbor by Shantidoot, after complaining to the police, Shantidoot along with his entire family mob-lynched the Hindu father of the kidnapped girl."
ऐसा ही मुसलमानो का रवैया रहा तो जमामसजिद पर धावा बोलना पडेगा साथ मे मिडिया रंडी रोना रोये तो यही सवाल करना है मंदिर पर सनाटा और मसजिद पर रोना ये कैसे चलेगा,1,If the attitude of Muslims continues to be like this then we will have to attack the Jama Masjid and if the media whores cry and cry then the only question to be asked is how will this silence on the temple and crying on the Masjid work.
चोर तबरेज को ईतना ऊछाला तब लड्डू फुट रहे थे। सिर्फ केसरी रंग का पेहराव मीडिया पे दिखा तो हरामी गिधड एक सुर मे चिल्लाते हैं। दोगले हरामी। नाम बाप का और काम पडोसी का। ,1,"When the thief threw Tabrez so much, the laddus were bursting. When only saffron colored attire is seen in the media, the bastard vultures scream in unison. Double-minded bastard. Father's name and neighbor's work."
"भगवा टीम ने एक भड़वा टीम को बाहर से ही भगवा दिया,  इसे  कूट नीति नही कूट कूट कर पेलना कहते है ।",1,"The saffron team gave saffron to a saffron team from outside, this is not called a secret policy, it is called cheating."
चोदी गांड के आज बहुत मार रहे हैं,1,Fucked ass is getting a lot of beating today
"कितने घटिया हो कांग्रेसियों तुम!  अपने देश के निर्वाचित प्रधानमंत्री की तुलना तुम कुत्ते से भी करने लगे।  ऐसी नफरत!  ..फिर तुमसे नफरत करने वाला व्यक्ति नेहरू, इंदिरा, राजीव में #कुत्ते की छवि क्यों न देखे?  इन कुसंस्कारों से कब बाहर आओगे तुम?",1,"How bad you Congressmen are!  You even started comparing the elected Prime Minister of your country with a dog.  Such hatred!  ..Then why shouldn't the person who hates you see the image of a dog in Nehru, Indira, Rajiv?  When will you come out of these bad habits?"
"अरे दलालों गिरफ्तार तो चोर को पीटने वाले भी हुए थे, फिर १० दिन तक डिबेट पर डिबेट क्यूँ पेल रहे थे,   सर पर माता बैठो ऐसे दंगायीओ को नहीं तो एक दिन तुम सबके कार्यालय पर भी हमला ऐसे ही बोला जायेगा. abp न्यूज़ को याद कर लेना. उसने न्यूज़ भी नहीं दिखाया हरामी चैनल ने.",1,"Hey brokers, even the ones who beat up the thief were arrested, then why were they continuing debate after debate for 10 days, mother should sit on the head of such rioters, otherwise one day your offices will also be attacked like this. Remember abp news. That bastard channel did not even show the news."
"हिन्दुस्तान के ईस्लाम में लड़कियों-महिलाओं को रंडी बन कर देह बेचना हराम नहीं है, पर फिल्मों मे काम करना हराम है।  मुश्किल ये है कि मुस्लिम लड़कियां अगर तरक्की करेगी तो मौलवियों की बिस्तर ठंढ़ी हो जायगी। थू..... ",1,"In Indian Islam, it is not haraam for girls and women to sell their bodies by becoming prostitutes, but it is haraam to work in films.  The problem is that if Muslim girls progress then the bed of Maulvis will become cold. Thu....."
पाकिस्तान हरामियों का देश है।हिन्दुस्तान को उसकी भलाई के लिए कुछ न सोचेंगे और न ही उसे किसी भी प्रकार की मदद करेंगे।ये हरामी पाकिस्तान हमारे देश मेंआतंकवादी को भेज कर हमारे देशकेलोगों को मारते है इसके बाद तू बकवास कर रही है।अगर कश्मीर में कश्मीरी पंडित नहीं रह सकते तो कैसी रहेगी।,1,Pakistan is a country of bastards. They will neither think anything about the welfare of India nor help it in any way. These bastards send terrorists to our country and kill the people of our country. After this you are talking nonsense. If Kashmiri Pandits cannot live in Kashmir then how will it be.
"भक्त कहते हैं कि #साहेब शेर की तरह दहाड़ते हैं, मगर #PressConference में ऐसे मौन बैठे थे जैसे क्लास में टीचर ने बच्चे को चुप रहने की सज़ा दी हो     #MuteModi",1,"Devotees say that #Saheb roars like a lion, but he sat silent in the #PressConference as if the teacher had punished the child to remain silent in the class. #MuteModi"
संसार गोलो छ छैन थाह भयेन तर त्यहाँ भित्र  बसने मान्छे   चै हरामी छन,1,"I don't know if the world is round, but the people living in it are bastards"
"कोई मर जाये तो राम नाम सत्य है।  किसी ने मार दिया तो, हे राम !  किसी को मारना है तो जय श्री राम   । जंगलराज।  @RahulGandhi   @Anjupra7743   @MamataOfficial   @Mamta02826938   @MimrotReena   @Bhim_Army_Tweet   @jigneshmevani80",1,"If someone dies, Ram Naam is true.  If someone kills you, O Ram!  If you want to kill someone, Jai Shri Ram. Jungle rule.  @RahulGandhi @Anjupra7743 @MamataOfficial @Mamta02826938 @MimrotReena @Bhim_Army_Tweet @jigneshmevani8"
ज़ाकिर नाइक बार बार आसमानी किताब के हवाले से बताता था कि लूट मार और चोरी से छीना हुआ माल हराम नहीं है...बल्कि वो तुम्हारे लिए ज्यादा हलाल है..  -  एक चोर की मौत पर इसीलिए शरिया के पैरोकार बिलबिला रहे हैं...,1,Zakir Naik used to repeatedly say quoting from the sky book that the property snatched by looting and theft is not haram… rather it is more halal for you… – That is why the supporters of Sharia are complaining over the death of a thief…
देसी चुदाई हिंदी में - होटल में घोड़ी स्टाइल में बड़े लुंड से धांसू चुदाई से लड़की हालत ख़राब | आवाज सुने 63 secs 720p http://xv.musz.info/%e0%a4%a6%e0%a5%87%e0%a4%b8%e0%a5%80-%e0%a4%9a%e0%a5%81%e0%a4%a6%e0%a4%be%e0%a4%88-%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%ae%e0%a5%87%e0%a4%82-%e0%a4%b9%e0%a5%8b%e0%a4%9f%e0%a4%b2/ …,1,Desi Chudai in Hindi - Girl's condition deteriorated due to strong sex with big cock in mare style in hotel. listen to the voice 63 secs 720p http://xv.musz.info/%e0%a4%a6%e0%a5%87%e0%a4%b8%e0%a5%80-%e0%a4%9a%e0%a5%81%e0%a4%a6%e0%a4%be%e0%a4%88-%e0%a …
"#GhantiBajao में आज रात 10 बजे @anuraagmuskaan के साथ देखिए    जायरा का मजहब-मजहब... तो मुमताज,नर्गिस, मीनाकुमारी का धर्म क्या ?    जायरा को अल्लाह ने नहीं 'कठमुल्लाओं' ने भटकाया !",1,"Watch Zaira's religion-religion in #GhantiBajao tonight at 10 pm with @anuraagmuskaan... So what is the religion of Mumtaz, Nargis, Meenakumari?    Zaira was led astray by 'fanatics', not by Allah!"
ये सारे #संघ के नाजायज फालतू #कुत्ते है,1,These are all illegitimate useless #dogs of #Sangh.
हम तेरे लिये कुछ नही कर सकते ऐ दोस्त...!!!  हमें अभी और मंदिर और मस्जिद बनानी है...!!  @AacharyaSahiiL @Anjupra7743 @Rana11639322 @Gabbar0099 @Badansi59019507 @ShaniSeth11 @Gautama75980374 @jai9120 @sharkbhagat @Amitaar21 @SheetalSuryav10 @AryaShital,1,We can't do anything for you friend...!!!  We still have to build more temples and mosques...!!  @AacharyaSahiiL @Anjupra7743 @Rana11639322 @Gabbar0099 @Badansi59019507 @ShaniSeth11 @Gautama75980374 @jai9120 @sharkbhagat @Amitaar21 @SheetalSuryav10 @AryaShital
आज तो मणि शंकर aiyar को दस तोपों की सलामी देनी बनती है. समय से पहले ही सत्य बोल गाए. #नीच,1,Today Mani Shankar Aiyar has to be given a ten gun salute. Speak the truth before time. #Despicable
"जिन सुअरो ने जाकर उस मंदिर में पत्थरबाजी की थी वह कहां है इनकी मां के जने है कहां वह सूअर के बच्चे और यह कौन है नौकरी चाहिए अबे हरामखोर ओ नौकरी नहीं रहेगा तो जाकर किसी का मंदिर तोड़ोगे क्या सूअर कहीं के और जिहादी सालों तुम्हारे ना पिछवाड़े में डालेंगे ,सुअर कौम और सुअर सोच ",1,"Where are the pigs who pelted stones at that temple, where are their mother's children, and who are these pigs? You need a job, you bastard, if you don't have a job, will you go and break someone's temple? Are these pigs from somewhere else and Jihadis will put them in your backyard for years? Pig community and pig thinking."
जब गांड लगी फटने... पैसे लगे बटने। ,1,When the ass started bursting... the money started bursting.
बेगूसराय से #कन्हैया_कुमार को इतने वोट तो मिलने ही चाहिए जितने सहला राशिद के बैग से ****** मिले थे।  #स्मृति_ईरानी #VijayiBharat,1,#Kanhaiya_Kumar should get as many votes from Begusarai as ****** got from Sehla Rashid's bag.  #Smriti_Irani #VijayiBharat
